rank	char	frequency_weight
1009	码	0.0002910443657061227
1010	纸	0.0002901491269703043
1011	党	0.0002893762940675524
1012	范	0.0002892994852199268
1013	享	0.0002873670677638283
1014	款	0.0002867864987554677
1015	烦	0.000285313450665817
1016	逃	0.0002850753704714056
1017	休	0.0002847548411425708
1018	摸	0.0002841970893663376
1019	握	0.0002835238471043502
1020	唯	0.0002834513405166177
1021	拥	0.0002831455735515308
1022	采	0.000283108694517103
1023	摆	0.0002815431739142284
1024	农	0.0002815099090383874
1025	益	0.0002807041949094917
1026	镜	0.000279507824479607
1027	避	0.0002794893074383781
1028	柔	0.0002794377933694916
1029	录	0.0002790238926297998
1030	园	0.0002787102358982467
1031	厉	0.0002784926448954014
1032	货	0.0002784243779404755
1033	抗	0.0002761400495526616
1034	旅	0.0002761122377487236
1035	犯	0.0002759270929861809
1036	典	0.0002758289343275353
1037	挂	0.0002752922252038431
1038	批	0.000274776404281805
1039	秘	0.0002747531647920201
1040	田	0.0002737056773807602
1041	喊	0.0002725776963194231
1042	寻	0.0002721007861020036
1043	湖	0.0002719627372783995
1044	虎	0.000271391813813245
1045	折	0.0002713231983157885
1046	屋	0.0002705849858164294
1047	尊	0.0002699121563601209
1048	弃	0.0002695539887515736
1049	罪	0.0002687394646829739
1050	抽	0.000268646700610535
1051	胸	0.0002680304170735561
1052	庭	0.0002675902993468232
1053	唐	0.0002671416240962369
1054	齐	0.0002669114615587252
1055	漫	0.0002664905707183558
1056	挑	0.0002664437582227834
1057	括	0.0002659118505075427
1058	震	0.0002655904623995783
1059	旧	0.00026558840093417
1060	含	0.0002653870249834617
1061	傻	0.0002650631222192248
1062	仙	0.0002648639007581334
1063	降	0.0002646163012430257
1064	雄	0.0002636726363579611
1065	彩	0.0002635853280290044
1066	凡	0.0002635415398590094
1067	叔	0.0002634443502078181
1068	述	0.000260475892317488
1069	秋	0.0002603726140364414
1070	啦	0.0002593616938582665
1071	舒	0.0002593182570686324
1072	洋	0.0002581772720925469
1073	扬	0.0002574664779941574
1074	吴	0.0002561465181850375
1075	宁	0.0002558619215967019
1076	叹	0.0002557196135007481
1077	尚	0.0002553281515902954
1078	减	0.0002552895771682477
1079	输	0.0002549083221450737
1080	估	0.0002545192227132638
1081	托	0.000253801144448293
1082	宣	0.0002534937783919182
1083	吐	0.0002531834263220757
1084	蒙	0.0002530808592881136
1085	漂	0.000253017729496288
1086	晓	0.0002524432621486191
1087	危	0.0002523570981824145
1088	惯	0.0002522691140100708
1089	施	0.0002520585350532732
1090	诗	0.0002517927185757645
1091	累	0.0002516066047718371
1092	策	0.0002515615262399551
1093	秦	0.0002511551375023971
1094	闹	0.0002509308737089466
1095	伸	0.000250784691156138
1096	猛	0.0002506836186316307
1097	稳	0.0002502339851257276
1098	偶	0.0002501046806418694
1099	纳	0.0002498111890412597
1100	猫	0.0002481674808142777
1101	灯	0.0002480357108788771
1102	陪	0.0002477303806686938
1103	迎	0.0002472775967497449
1104	绿	0.0002468946345825056
1105	船	0.000246821501822299
1106	困	0.0002466584110015586
1107	键	0.0002463493255764495
1108	杰	0.0002457851735691994
1109	劳	0.000245471179448296
1110	荐	0.0002444922890933173
1111	频	0.0002441839474513109
1112	康	0.0002441042584070693
1113	附	0.0002437876386402153
1114	狠	0.0002436152994562355
1115	残	0.0002434716318888003
1116	盖	0.0002434671223388157
1117	杯	0.0002431805236413951
1118	餐	0.0002411595808112578
1119	束	0.0002407387614860606
1120	墙	0.0002403554533148691
1121	恨	0.0002402933977447649
1122	宇	0.0002401770150420264
1123	刷	0.0002399297918255216
1124	委	0.0002395321757863665
1125	烧	0.0002386380781391361
1126	核	0.0002381720884928671
1127	孤	0.0002380300286028329
1128	馆	0.0002375150891096706
1129	茶	0.0002373501318563744
1130	仿	0.0002372463333811951
1131	悲	0.0002370615010531096
1132	碰	0.0002368628043591133
1133	狼	0.0002367988006896878
1134	勇	0.0002367699537110434
1135	眉	0.0002367512135829984
1136	甲	0.0002366058846995923
1137	探	0.0002364289083038368
1138	咱	0.0002355086401972744
1139	轮	0.000235319968817392
1140	洲	0.0002351560959048404
1141	巧	0.0002343530353143695
1142	梅	0.0002337025522337866
1143	吓	0.0002335268191361245
1144	距	0.0002327883186136349
1145	窗	0.000232246927221629
1146	抬	0.0002318955813390423
1147	伴	0.0002313407279630878
1148	执	0.0002295699801330391
1149	俩	0.0002295462940991083
1150	伯	0.0002291724937568089
1151	融	0.0002291649046337437
1152	嘛	0.0002290946648994477
1153	灭	0.0002283571757707313
1154	妇	0.0002283270031934335
1155	伊	0.0002282120426869729
1156	幻	0.0002280931063508486
1157	凌	0.0002277658387685324
1158	袋	0.0002273428097421862
1159	稍	0.0002268807075462769
1160	购	0.0002268387962630837
1161	忆	0.0002251200958911008
1162	亡	0.0002246349816684046
1163	吹	0.0002245279157042748
1164	丁	0.0002243118130988899
1165	哦	0.0002239531172156518
1166	宿	0.000223748499127848
1167	劲	0.0002237325721958714
1168	紫	0.0002233813602187106
1169	昨	0.0002231375086699057
1170	洞	0.0002225944655136583
1171	惜	0.00022236670266216
1172	奥	0.0002219813012936687
1173	港	0.0002209886101030626
1174	骗	0.0002206309619530624
1175	织	0.0002188113473441557
1176	载	0.0002186208497791405
1177	隔	0.0002181874372419489
1178	序	0.0002180379636187579
1179	拜	0.0002178991505738231
1180	厚	0.0002170875258086991
1181	域	0.000216797118753815
1182	厅	0.0002161727604748019
1183	腾	0.0002160184310296319
1184	析	0.0002157763647494515
1185	奋	0.0002157253794913402
1186	搜	0.0002157194103001942
1187	川	0.0002146932451447439
1188	剩	0.0002145636320332761
1189	纷	0.0002143154499012119
1190	针	0.000213586869412749
1191	检	0.0002135818835261219
1192	妙	0.0002135720640981089
1193	抢	0.0002135703278950918
1194	肤	0.0002135324660250489
1195	兽	0.0002125295831162162
1196	祖	0.0002124414132320386
1197	圆	0.0002124377354427376
1198	闭	0.0002119579002028749
1199	邀	0.0002113060728483514
1200	聚	0.0002108668651778737
1201	冒	0.0002103885807298064
1202	零	0.0002103238327086238
1203	帅	0.0002103085842237527
1204	敬	0.0002102881625708593
1205	均	0.0002096790952268157
1206	童	0.0002092520549331778
1207	诸	0.0002087665459394936
1208	伟	0.0002087641194318145
1209	凭	0.0002083647047606967
1210	姓	0.0002080179453176349
1211	朱	0.0002079815769575003
1212	登	0.000207360834705887
1213	飘	0.0002069893097644454
1214	羽	0.0002069846819069383
1215	乡	0.0002068487528322168
1216	诚	0.0002065196289017576
1217	妻	0.0002056392147204397
1218	播	0.0002056299913025705
1219	遗	0.0002056142185507177
1220	镇	0.0002056125210615333
1221	肩	0.0002053399716737019
1222	豆	0.0002050976051145122
1223	魂	0.0002042298576296049
1224	吉	0.0002039970187071419
1225	疼	0.0002037063776436524
1226	替	0.000203184221654902
1227	缘	0.0002030854380913711
1228	幕	0.0002027781055033804
1229	伦	0.000202618235743632
1230	搭	0.0002026080747509483
1231	腰	0.0002025629386033167
1232	堆	0.0002025403356737514
1233	疯	0.0002023333837027944
1234	鲁	0.0002019934659584184
1235	奔	0.0002019915550006477
1236	础	0.0002018183427343518
1237	萧	0.000200286646346856
1238	珠	0.0001989466290252769
1239	敏	0.0001986967471965913
1240	宋	0.0001984440386130792
1241	岛	0.0001983581971040055
1242	貌	0.0001983407240882374
1243	欣	0.0001983108037259286
1244	绍	0.0001981486385240562
1245	炸	0.0001981166020514207
1246	鼓	0.0001977916562965604
1247	闲	0.0001974517471030068
1248	嘿	0.000197340139058316
1249	徐	0.0001967831183370021
1250	征	0.0001965675542264422
1251	描	0.0001965584515549234
1252	拼	0.0001965093136245489
1253	辑	0.0001963498560360047
1254	仔	0.0001962697264612217
1255	湾	0.000195990704524435
1256	厂	0.0001954807781738586
1257	洛	0.0001951518557886091
1258	络	0.0001950372631296796
1259	革	0.0001949902527315347
1260	森	0.0001949701932830817
1261	瞬	0.0001949221243282997
1262	犹	0.0001942756808397351
1263	赚	0.0001940386424979581
1264	监	0.0001939687825691804
1265	航	0.0001935609761418066
1266	糊	0.0001921399499554646
1267	季	0.0001919709480642026
1268	胖	0.0001919277950877681
1269	凤	0.0001919152554532848
1270	徒	0.0001914337835130403
1271	逐	0.0001910137681904139
1272	丰	0.0001899963549225843
1273	丢	0.0001897337744688163
1274	峰	0.0001893894015526924
1275	固	0.0001893105389218946
1276	拳	0.0001890454676301186
1277	荣	0.0001886717708972341
1278	净	0.0001885108838990799
1279	妖	0.0001883506350015378
1280	培	0.0001875581622689813
1281	贝	0.0001871541069158234
1282	末	0.0001870714068706509
1283	菲	0.0001867305795755747
1284	塞	0.0001863723328388405
1285	尖	0.0001861614274165228
1286	审	0.0001860060465296577
1287	诺	0.0001859547426551934
1288	迅	0.0001854142022284408
1289	丹	0.0001853860648296096
1290	竞	0.0001849704528058228
1291	戴	0.0001849576509370777
1292	额	0.0001849366686750172
1293	插	0.0001849080840317455
1294	娜	0.0001848729328510543
1295	鼻	0.0001843309214942382
1296	豪	0.0001838952816208892
1297	穷	0.0001836815443306169
1298	罢	0.000183368944417848
1299	横	0.0001824211728689556
1300	侧	0.0001822770889217454
1301	碎	0.0001818854500525032
1302	亦	0.0001810810739484718
1303	摄	0.0001810043127298931
1304	粗	0.0001807448774817337
1305	冬	0.0001799484039707421
1306	庄	0.0001798085044129166
1307	迫	0.0001797682277923202
1308	撞	0.0001797420886964067
1309	柳	0.0001796427270230617
1310	阅	0.0001789080429711637
1311	绩	0.0001787302291702734
1312	符	0.000178728541299999
1313	猜	0.000178371939547787
1314	扎	0.000178285912628852
1315	炮	0.0001778894870112543
1316	滚	0.0001775728391877159
1317	协	0.0001768807658105797
1318	宜	0.0001763350034161989
1319	途	0.00017602365732227
1320	奖	0.0001758912200590139
1321	庆	0.0001757255894350891
1322	奈	0.0001756337954056219
1323	损	0.000175539887603545
1324	舰	0.0001748798559112428
1325	摩	0.0001744351711178462
1326	惨	0.0001743738237235647
1327	尝	0.0001742287809897147
1328	谷	0.000173728030993214
1329	磨	0.0001737080390142126
1330	耐	0.0001733307621916694
1331	辛	0.0001731082725455528
1332	拒	0.0001728793174328529
1333	孔	0.0001727201133961078
1334	厌	0.0001723709945137755
1335	屁	0.000171294843565849
1336	佳	0.0001712559541714459
1337	割	0.0001709598089313006
1338	尸	0.0001709535528265242
1339	售	0.0001709119974009852
1340	灰	0.0001707916346281226
1341	宽	0.000170665250124161
1342	媒	0.0001706579378988546
1343	迹	0.0001704765901363324
1344	拖	0.0001700454661916442
1345	尾	0.0001700271123489048
1346	凉	0.0001698782928259527
1347	躲	0.0001697800247458298
1348	壁	0.0001697714606383573
1349	签	0.0001696426998947729
1350	咬	0.0001695184463987469
1351	盛	0.0001689805160200414
1352	躺	0.0001689603627466543
1353	扑	0.0001686535539594624
1354	县	0.0001686319890437942
1355	坦	0.0001683859435946459
1356	幽	0.0001679483194480819
1357	艾	0.000166964088920424
1358	俗	0.0001665157483489168
1359	番	0.000166513874667738
1360	箭	0.000166503786023522
1361	绪	0.0001663437081722762
1362	汗	0.0001660537716107627
1363	潜	0.0001653945132246573
1364	洁	0.0001652319526186827
1365	晨	0.0001651922659342474
1366	玄	0.0001651579789457458
1367	龄	0.0001648637948656072
1368	扫	0.0001646620630918555
1369	炼	0.0001642637626232002
1370	泡	0.0001640835868444609
1371	肌	0.0001640259785969374
1372	授	0.0001639117625738742
1373	鞋	0.0001637870073879905
1374	旦	0.0001637419536406694
1375	疗	0.0001635414888787637
1376	酸	0.0001633498097422653
1377	猪	0.0001631071482852366
1378	陷	0.0001626836470982486
1379	塔	0.0001619957326575311
1380	废	0.0001619790535918109
1381	丈	0.0001618851973633905
1382	胆	0.00016157190594079
1383	暖	0.0001614301067459855
1384	烂	0.0001613810084618096
1385	燕	0.000160943319483443
1386	租	0.0001607990819552927
1387	锋	0.0001607163168801769
1388	臣	0.0001607046634158234
1389	甜	0.0001599923139479146
1390	屏	0.0001596387042872346
1391	喷	0.0001595533399175695
1392	瓶	0.0001591954595612765
1393	译	0.0001591551121631342
1394	悉	0.0001591528888034763
1395	扯	0.0001590293101465293
1396	梁	0.0001585614268131062
1397	袭	0.0001585244381556593
1398	饮	0.0001584053274970339
1399	颗	0.0001582429618886209
1400	彻	0.000157251153963814
1401	爬	0.0001571825054343071
1402	谋	0.0001571738978059277
1403	阻	0.0001570162417204268
1404	申	0.0001569488430346209
1405	迟	0.0001567556978138252
1406	抵	0.0001566461536034692
1407	暂	0.0001566310079272874
1408	延	0.0001560330214499137
1409	倾	0.0001559549570455951
1410	琴	0.0001556829926823385
1411	俊	0.00015528026372992
1412	荡	0.0001550853910896809
1413	滑	0.0001548993217091773
1414	启	0.0001545242147719325
1415	珍	0.000154345567039573
1416	席	0.0001543374758629385
1417	萨	0.0001535825186286799
1418	挡	0.0001533269386979457
1419	赏	0.0001532225434729557
1420	迪	0.0001532082872078177
1421	愤	0.0001528283981996919
1422	霸	0.0001527475484225578
1423	拔	0.0001524735782750092
1424	郁	0.0001519342548594084
1425	悄	0.0001510054862760877
1426	钢	0.000150906610890797
1427	擦	0.0001506627868999235
1428	杜	0.0001504419326845593
1429	鸟	0.0001503557839837562
1430	染	0.0001502945031570897
1431	浮	0.000150125897674918
1432	怨	0.0001499772259188029
1433	潮	0.0001499624876718911
1434	傲	0.0001497246320015365
1435	库	0.0001494078957634032
1436	仇	0.0001492965481153706
1437	央	0.0001492446265812431
1438	哼	0.0001489668913338571
1439	淘	0.000148848107405393
1440	聪	0.0001486584268398546
1441	遭	0.0001486430584439693
1442	醉	0.0001485611764656807
1443	仁	0.0001483838034620138
1444	侵	0.0001483787705787739
1445	链	0.0001482089880987617
1446	惑	0.0001476479465916769
1447	郑	0.0001473040411933309
1448	抖	0.000146684667262593
1449	忠	0.0001466239624760659
1450	恰	0.000146306975961658
1451	泰	0.000146222349594923
1452	缩	0.0001462197161656254
1453	慕	0.000145886974769165
1454	朵	0.0001456604958995171
1455	翼	0.0001455836495757984
1456	截	0.0001454010926811406
1457	朗	0.0001451301219416076
1458	懒	0.0001446232540852874
1459	肚	0.0001439739741876956
1460	乌	0.0001439572960909924
1461	挣	0.0001438050449455135
1462	递	0.0001436910835070461
1463	辆	0.0001434191652039552
1464	瘦	0.0001433675870361309
1465	仰	0.0001432087095639763
1466	娇	0.0001429170260113372
1467	汽	0.0001428725964000655
1468	闷	0.0001426256648147178
1469	筑	0.0001425676472996406
1470	欺	0.0001423176245184478
1471	毁	0.0001422282657144134
1472	访	0.0001417255767014169
1473	夺	0.0001411991686875794
1474	熊	0.0001410205608355304
1475	汤	0.0001409470766583116
1476	旗	0.000140781198763554
1477	逻	0.0001406400757785689
1478	盯	0.000140553481038495
1479	哲	0.0001404678056675324
1480	爹	0.0001403768009784994
1481	沈	0.0001403560362605951
1482	曹	0.0001400364556305864
1483	尘	0.0001398128076591956
1484	旋	0.0001395859956773091
1485	献	0.0001393688968750114
1486	忧	0.0001393028821765255
1487	肥	0.0001392981622970772
1488	凯	0.0001390882881421876
1489	症	0.0001390857623639443
1490	泽	0.0001387426906317463
1491	详	0.0001385396848282363
1492	裂	0.0001384791266413882
1493	瑞	0.0001383740018977901
1494	涉	0.0001381652057361785
1495	焦	0.0001379511635932543
1496	爽	0.0001378974195817711
1497	郭	0.0001378789446594992
1498	彼	0.0001375818123772088
1499	盗	0.0001374030542862446
1500	壮	0.0001369872394516999
1501	凝	0.0001369745065561474
1502	浓	0.0001369472509519442
1503	箱	0.0001369396733871837
1504	盟	0.0001366705418262883
1505	麦	0.0001363387002279372
