# code	text	rank	freq_rank
gu	蛄	1	5906
gu	蓇	1	7282
gu	牿	1	6939
gu	雇	1	2498
gu	臌	1	4675
gu	骨	1	943
gu	牯	1	4830
gu	箍	1	3736
gu	辜	1	2338
gu	沽	1	4110
gu	鸪	1	4861
gu	呱	1	3394
gu	股	1	717
gu	贾	1	1640
gu	故	1	606
gu	咕	1	1932
gu	觚	1	5944
gu	榖	1	6732
gu	孤	1	1108
gu	毂	1	5505
gu	顾	1	637
gu	古	1	563
gu	堌	1	7151
gu	估	1	1443
gu	罟	1	6399
gu	锢	1	3862
gu	谷	1	1211
gu	汩	1	3580
gu	瞽	1	5656
gu	瞽	1	5656
gu	瞽	1	5656
gu	羖	1	5914
gu	羖	1	5914
gu	羖	1	5914
gu	菇	1	3443
gu	诂	1	5556
gu	崮	1	5552
gu	姑	1	842
gu	鹘	1	4521
gu	嘏	1	6026
gu	嘏	1	6026
gu	嘏	1	6026
gu	酤	1	6835
gu	酤	1	6835
gu	酤	1	6835
gu	鹄	1	4516
gu	鼓	1	1219
gu	鲴	1	7504
gu	钴	1	5480
gu	菰	1	5779
gu	馉	1	6871
gu	蛊	1	3090
gu	痼	1	5328
gua	痼	1	5328
guar	痼	1	5328
gub	姑	1	842
gubc	姑	1	842
guc	蛄	1	5906
guc	辜	1	2338
guc	鸪	1	4861
guc	故	1	606
guc	古	1	563
guc	嘏	1	6026
guc	嘏	1	6026
guc	嘏	1	6026
guc	蛊	1	3090
guca	蛊	1	3090
gucc	蛄	1	5906
gucc	嘏	1	6026
gucc	嘏	1	6026
gucc	嘏	1	6026
gucg	古	1	563
guch	故	1	606
gucn	辜	1	2338
gucx	鸪	1	4861
gud	呱	1	3394
gud	咕	1	1932
gudc	咕	1	1932
gudy	呱	1	3394
gue	梏	1	4879
gueq	梏	1	4879
guf	骨	1	943
guf	鹘	1	4521
gufg	骨	1	943
gufx	鹘	1	4521
gug	榖	1	6732
gug	毂	1	5505
gug	堌	1	7151
gug	羖	1	5914
gug	羖	1	5914
gug	羖	1	5914
gugr	堌	1	7151
gugr	羖	1	5914
gugr	羖	1	5914
gugr	羖	1	5914
gugw	榖	1	6732
gugw	毂	1	5505
guh	孤	1	1108
guh	谷	1	1211
guh	瞽	1	5656
guh	瞽	1	5656
guh	瞽	1	5656
guh	鼓	1	1219
guhc	瞽	1	5656
guhc	瞽	1	5656
guhc	瞽	1	5656
guhc	鼓	1	1219
guhg	谷	1	1211
guhy	孤	1	1108
guj	估	1	1443
gujc	估	1	1443
guk	沽	1	4110
guk	汩	1	3580
gukc	沽	1	4110
guko	汩	1	3580
gul	蓇	1	7282
gul	菇	1	3443
gul	菰	1	5779
gulb	菇	1	3443
gulf	蓇	1	7282
gulh	菰	1	5779
gum	雇	1	2498
gumu	雇	1	2498
guq	牿	1	6939
guq	牯	1	4830
guq	鹄	1	4516
guq	馉	1	6871
guqc	牯	1	4830
guqd	鹄	1	4516
guqf	馉	1	6871
guqq	牿	1	6939
gur	固	1	1429
gur	箍	1	3736
gurc	固	1	1429
guru	箍	1	3736
gus	诂	1	5556
gusc	诂	1	5556
guv	臌	1	4675
guv	股	1	717
guv	贾	1	1640
guv	崮	1	5552
guvh	臌	1	4675
guvo	贾	1	1640
guvr	股	1	717
guvr	崮	1	5552
guw	鲴	1	7504
guwr	鲴	1	7504
gux	觚	1	5944
gux	顾	1	637
guxt	觚	1	5944
guxz	顾	1	637
guy	轱	1	4835
guy	罟	1	6399
guy	酤	1	6835
guy	酤	1	6835
guy	酤	1	6835
guyc	轱	1	4835
guyc	罟	1	6399
guyc	酤	1	6835
guyc	酤	1	6835
guyc	酤	1	6835
guz	锢	1	3862
guz	钴	1	5480
guzc	钴	1	5480
guzr	锢	1	3862
gv	鳜	1	5838
gv	桂	1	2208
gv	炅	1	4670
gv	龟	1	2254
gv	归	1	1029
gv	鬼	1	576
gv	皈	1	4567
gv	贵	1	794
gv	癸	1	4357
gv	晷	1	5170
gv	诡	1	2010
gv	鬶	1	7544
gv	硅	1	4476
gv	圭	1	3728
gv	轨	1	2471
gv	规	1	889
gv	邽	1	6398
gv	珪	1	4547
gv	妫	1	4539
gv	匦	1	6298
gv	庋	1	5987
gv	刿	1	5696
gv	桧	1	4309
gv	姽	1	5843
gv	刽	1	4343
gv	闺	1	2843
gv	跪	1	1610
gv	瑰	1	2201
gv	柜	1	1826
gv	簋	1	5876
gv	宄	1	6055
gv	鲑	1	5421
gva	鬼	1	576
gva	闺	1	2843
gvag	鬼	1	576
gvag	闺	1	2843
gvb	妫	1	4539
gvb	姽	1	5843
gvbi	妫	1	4539
gvbx	姽	1	5843
gvc	贵	1	794
gvco	贵	1	794
gve	桂	1	2208
gve	桧	1	4309
gve	柜	1	1826
gveg	桂	1	2208
gvej	桧	1	4309
gven	柜	1	1826
gvg	圭	1	3728
gvg	邽	1	6398
gvgg	圭	1	3728
gvgg	邽	1	6398
gvh	癸	1	4357
gvh	鬶	1	7544
gvh	规	1	889
gvhe	鬶	1	7544
gvhe	规	1	889
gvhf	癸	1	4357
gvj	刽	1	4343
gvjb	刽	1	4343
gvm	硅	1	4476
gvmg	硅	1	4476
gvn	珪	1	4547
gvn	匦	1	6298
gvn	瑰	1	2201
gvna	瑰	1	2201
gvng	珪	1	4547
gvny	匦	1	6298
gvo	炅	1	4670
gvo	晷	1	5170
gvoc	炅	1	4670
gvoh	晷	1	5170
gvp	归	1	1029
gvp	跪	1	1610
gvpb	归	1	1029
gvpx	跪	1	1610
gvr	簋	1	5876
gvri	簋	1	5876
gvs	诡	1	2010
gvsx	诡	1	2010
gvu	皈	1	4567
gvux	皈	1	4567
gvv	刿	1	5696
gvvl	刿	1	5696
gvw	鳜	1	5838
gvw	龟	1	2254
gvw	宄	1	6055
gvw	鲑	1	5421
gvwg	龟	1	2254
gvwg	鲑	1	5421
gvwk	宄	1	6055
gvwx	鳜	1	5838
gvx	庋	1	5987
gvxc	庋	1	5987
gvy	轨	1	2471
gvyk	轨	1	2471
gw	寡	1	2316
gw	胍	1	6587
gw	卦	1	2701
gw	褂	1	3615
gw	鸹	1	5472
gw	刮	1	2268
gw	栝	1	6424
gw	呱	1	3394
gw	瓜	1	1715
gw	挂	1	1015
gw	剐	1	4082
gw	诖	1	6278
gwa	鸹	1	5472
gwa	刮	1	2268
gwap	刮	1	2268
gwax	鸹	1	5472
gwd	呱	1	3394
gwd	剐	1	4082
gwdm	剐	1	4082
gwdy	呱	1	3394
gwe	栝	1	6424
gwea	栝	1	6424
gwg	卦	1	2701
gwgg	卦	1	2701
gws	诖	1	6278
gwsg	诖	1	6278
gwt	褂	1	3615
gwtg	褂	1	3615
gwu	挂	1	1015
gwug	挂	1	1015
gwv	胍	1	6587
gwvy	胍	1	6587
gww	寡	1	2316
gwww	寡	1	2316
gwy	瓜	1	1715
gwyg	瓜	1	1715
gy	乖	1	1519
gy	怪	1	340
gy	夬	1	6656
gy	拐	1	2048
gyh	怪	1	340
gyhr	怪	1	340
gyl	乖	1	1519
gyla	乖	1	1519
gyn	夬	1	6656
gynj	夬	1	6656
gyu	拐	1	2048
gyud	拐	1	2048
gz	给	1	112
gzi	给	1	112
gzij	给	1	112
h	和	1	48
ha	哈	1	414
ha	蛤	1	3558
ha	铪	1	6658
hac	蛤	1	3558
hacj	蛤	1	3558
had	哈	1	414
hadj	哈	1	414
haz	铪	1	6658
hazj	铪	1	6658
hb	后	1	45
hb	堠	1	6180
hb	骺	1	6624
hb	鲎	1	6071
hb	糇	1	6774
hb	齁	1	6444
hb	猴	1	1998
hb	瘊	1	6051
hb	侯	1	1498
hb	厚	1	1114
hb	逅	1	3961
hb	吼	1	1449
hb	喉	1	2061
hb	篌	1	5788
hb	郈	1	7217
hb	郈	1	7217
hb	郈	1	7217
hb	垕	1	6201
hb	垕	1	6201
hb	垕	1	6201
hb	候	1	164
hba	瘊	1	6051
hbaj	瘊	1	6051
hbd	吼	1	1449
hbd	喉	1	2061
hbdh	吼	1	1449
hbdj	喉	1	2061
hbf	骺	1	6624
hbfx	骺	1	6624
hbg	堠	1	6180
hbgj	堠	1	6180
hbj	侯	1	1498
hbj	候	1	164
hbjg	候	1	164
hbjn	侯	1	1498
hbk	鲎	1	6071
hbkw	鲎	1	6071
hbm	猴	1	1998
hbmj	猴	1	1998
hbo	齁	1	6444
hboq	齁	1	6444
hbp	糇	1	6774
hbpj	糇	1	6774
hbr	篌	1	5788
hbrj	篌	1	5788
hbx	后	1	45
hbx	厚	1	1114
hbx	逅	1	3961
hbx	郈	1	7217
hbx	郈	1	7217
hbx	郈	1	7217
hbx	垕	1	6201
hbx	垕	1	6201
hbx	垕	1	6201
hbxf	后	1	45
hbxf	逅	1	3961
hbxf	郈	1	7217
hbxf	郈	1	7217
hbxf	郈	1	7217
hbxf	垕	1	6201
hbxf	垕	1	6201
hbxf	垕	1	6201
hbxo	厚	1	1114
hd	艎	1	7410
hd	磺	1	4634
hd	潢	1	4299
hd	璜	1	4548
hd	湟	1	5018
hd	慌	1	1262
hd	皇	1	550
hd	晃	1	1214
hd	凰	1	2318
hd	遑	1	4628
hd	煌	1	2483
hd	锽	1	7232
hd	恍	1	1959
hd	黄	1	518
hd	鳇	1	6537
hd	癀	1	7153
hd	蝗	1	3865
hd	幌	1	3889
hd	徨	1	3831
hd	荒	1	1541
hd	瑝	1	7493
hd	簧	1	3795
hd	隍	1	4754
hd	肓	1	4764
hd	喤	1	7042
hd	蟥	1	5453
hd	惶	1	2249
hd	篁	1	5632
hd	滉	1	6659
hd	媓	1	7577
hd	谎	1	2181
hda	癀	1	7153
hdan	癀	1	7153
hdb	媓	1	7577
hdbu	媓	1	7577
hdc	煌	1	2483
hdc	蝗	1	3865
hdc	蟥	1	5453
hdcn	蟥	1	5453
hdcu	煌	1	2483
hdcu	蝗	1	3865
hdd	喤	1	7042
hddu	喤	1	7042
hdf	肓	1	4764
hdfv	肓	1	4764
hdh	慌	1	1262
hdh	恍	1	1959
hdh	惶	1	2249
hdhl	慌	1	1262
hdhm	恍	1	1959
hdhu	惶	1	2249
hdi	艎	1	7410
hdiu	艎	1	7410
hdk	潢	1	4299
hdk	湟	1	5018
hdk	滉	1	6659
hdkn	潢	1	4299
hdko	滉	1	6659
hdku	湟	1	5018
hdl	荒	1	1541
hdlf	荒	1	1541
hdm	磺	1	4634
hdmn	磺	1	4634
hdn	璜	1	4548
hdn	黄	1	518
hdn	瑝	1	7493
hdnh	黄	1	518
hdnn	璜	1	4548
hdnu	瑝	1	7493
hdo	晃	1	1214
hdo	凰	1	2318
hdom	晃	1	1214
hdou	凰	1	2318
hdr	幌	1	3889
hdr	簧	1	3795
hdr	篁	1	5632
hdrn	簧	1	3795
hdro	幌	1	3889
hdru	篁	1	5632
hds	谎	1	2181
hdsl	谎	1	2181
hdt	隍	1	4754
hdtu	隍	1	4754
hdu	皇	1	550
hdu	遑	1	4628
hdun	皇	1	550
hdun	遑	1	4628
hdw	鳇	1	6537
hdw	徨	1	3831
hdwu	鳇	1	6537
hdwu	徨	1	3831
hdz	锽	1	7232
hdzu	锽	1	7232
he	褐	1	3276
he	贺	1	1855
he	翯	1	7162
he	荷	1	1941
he	喝	1	503
he	和	1	48
he	涸	1	4103
he	鹤	1	2397
he	诃	1	4178
he	菏	1	5747
he	壑	1	3963
he	劾	1	4104
he	嗬	1	3742
he	赫	1	1608
he	纥	1	4843
he	河	1	766
he	阂	1	4167
he	禾	1	3158
he	吓	1	931
he	翮	1	5601
he	盍	1	5739
he	颌	1	4105
he	颌	1	4105
he	颌	1	4105
he	熇	1	6846
he	郃	1	4651
he	郃	1	4651
he	郃	1	4651
he	盉	1	5863
he	鹖	1	6909
he	盒	1	1871
he	呵	1	599
he	鞨	1	5446
he	饸	1	6745
he	核	1	1788
he	何	1	185
he	龢	1	5331
he	龢	1	5331
he	貉	1	5037
he	曷	1	5606
he	合	1	322
he	阖	1	3970
he	龁	1	5698
hea	阂	1	4167
hea	阖	1	3970
heag	阖	1	3970
heak	阂	1	4167
hec	熇	1	6846
hecg	熇	1	6846
hed	喝	1	503
hed	嗬	1	3742
hed	吓	1	931
hed	呵	1	599
hedf	吓	1	931
hedl	嗬	1	3742
hedo	喝	1	503
hedz	呵	1	599
hee	核	1	1788
heek	核	1	1788
heg	壑	1	3963
heg	赫	1	1608
heg	盍	1	5739
hegc	赫	1	1608
hegh	壑	1	3963
hegk	盍	1	5739
hei	纥	1	4843
heie	纥	1	4843
hej	颌	1	4105
hej	颌	1	4105
hej	颌	1	4105
hej	郃	1	4651
hej	郃	1	4651
hej	郃	1	4651
hej	盒	1	1871
hej	何	1	185
hej	龢	1	5331
hej	龢	1	5331
hej	合	1	322
hejd	颌	1	4105
hejd	颌	1	4105
hejd	颌	1	4105
hejd	郃	1	4651
hejd	郃	1	4651
hejd	郃	1	4651
hejd	盒	1	1871
hejd	龢	1	5331
hejd	龢	1	5331
hejd	合	1	322
hejz	何	1	185
hek	涸	1	4103
hek	劾	1	4104
hek	河	1	766
hekr	涸	1	4103
heks	劾	1	4104
hekz	河	1	766
hel	荷	1	1941
hel	菏	1	5747
hel	龁	1	5698
hele	龁	1	5698
helj	荷	1	1941
helk	菏	1	5747
hem	貉	1	5037
hems	貉	1	5037
hen	翮	1	5601
henz	翮	1	5601
heo	鹖	1	6909
heo	曷	1	5606
heon	鹖	1	6909
heon	曷	1	5606
heq	饸	1	6745
heqj	饸	1	6745
hes	贺	1	1855
hes	诃	1	4178
hesd	贺	1	1855
hesz	诃	1	4178
het	褐	1	3276
het	鞨	1	5446
heto	褐	1	3276
heto	鞨	1	5446
hew	鹤	1	2397
hewu	鹤	1	2397
hex	和	1	48
hex	禾	1	3158
hex	盉	1	5863
hexa	盉	1	5863
hexd	和	1	48
hexh	禾	1	3158
hez	翯	1	7162
hezg	翯	1	7162
hf	恨	1	918
hf	很	1	70
hf	狠	1	826
hf	痕	1	1492
hfa	痕	1	1492
hfai	痕	1	1492
hfh	恨	1	918
hfhi	恨	1	918
hfm	狠	1	826
hfmi	狠	1	826
hfw	很	1	70
hfwi	很	1	70
hg	行	1	121
hg	珩	1	4295
hg	哼	1	1057
hg	亨	1	2796
hg	横	1	1161
hg	姮	1	4925
hg	桁	1	5211
hg	恒	1	1987
hg	鸻	1	7643
hg	衡	1	1803
hg	蘅	1	4275
hgb	姮	1	4925
hgbf	姮	1	4925
hgd	哼	1	1057
hgdg	哼	1	1057
hge	横	1	1161
hge	桁	1	5211
hgen	横	1	1161
hgep	桁	1	5211
hgg	亨	1	2796
hggr	亨	1	2796
hgh	恒	1	1987
hghf	恒	1	1987
hgl	蘅	1	4275
hglp	蘅	1	4275
hgn	珩	1	4295
hgnp	珩	1	4295
hgp	行	1	121
hgp	鸻	1	7643
hgp	衡	1	1803
hgpw	衡	1	1803
hgpx	行	1	121
hgpx	鸻	1	7643
hh	绗	1	6840
hh	行	1	121
hh	颃	1	6314
hh	杭	1	2617
hh	沆	1	5282
hh	巷	1	2303
hh	夯	1	4702
hh	吭	1	2729
hh	航	1	1650
hhd	吭	1	2729
hhdz	吭	1	2729
hhe	杭	1	2617
hhez	杭	1	2617
hhi	绗	1	6840
hhi	航	1	1650
hhip	绗	1	6840
hhiz	航	1	1650
hhk	沆	1	5282
hhkz	沆	1	5282
hhl	巷	1	2303
hhlh	巷	1	2303
hhm	夯	1	4702
hhms	夯	1	4702
hhp	行	1	121
hhpx	行	1	121
hhz	颃	1	6314
hhzo	颃	1	6314
hj	罕	1	2419
hj	邗	1	5994
hj	瀚	1	2683
hj	撼	1	2428
hj	扞	1	6640
hj	顸	1	5861
hj	犴	1	5240
hj	菡	1	4021
hj	捍	1	3823
hj	焊	1	4371
hj	蚶	1	6221
hj	撖	1	6982
hj	酣	1	3381
hj	寒	1	742
hj	涵	1	2152
hj	鼾	1	3825
hj	憾	1	2196
hj	汗	1	1132
hj	汉	1	692
hj	喊	1	812
hj	浛	1	7636
hj	琀	1	7637
hj	虷	1	7435
hj	邯	1	3783
hj	悍	1	2465
hj	函	1	2980
hj	憨	1	3031
hj	颔	1	3594
hj	焓	1	6132
hj	暵	1	7500
hj	韩	1	1022
hj	旱	1	3213
hj	含	1	1170
hj	晗	1	3897
hj	翰	1	2173
hja	函	1	2980
hja	憨	1	3031
hjak	函	1	2980
hjaq	憨	1	3031
hjc	焊	1	4371
hjc	蚶	1	6221
hjc	虷	1	7435
hjc	焓	1	6132
hjce	虷	1	7435
hjcj	焓	1	6132
hjco	焊	1	4371
hjcz	蚶	1	6221
hjd	喊	1	812
hjdn	喊	1	812
hje	邗	1	5994
hje	顸	1	5861
hjet	邗	1	5994
hjew	顸	1	5861
hjh	憾	1	2196
hjh	悍	1	2465
hjhn	憾	1	2196
hjho	悍	1	2465
hjj	颔	1	3594
hjj	含	1	1170
hjja	颔	1	3594
hjja	含	1	1170
hjk	瀚	1	2683
hjk	涵	1	2152
hjk	汗	1	1132
hjk	汉	1	692
hjk	浛	1	7636
hjka	涵	1	2152
hjke	汗	1	1132
hjkj	浛	1	7636
hjkn	瀚	1	2683
hjkr	汉	1	692
hjl	菡	1	4021
hjla	菡	1	4021
hjm	犴	1	5240
hjme	犴	1	5240
hjn	琀	1	7637
hjn	韩	1	1022
hjn	翰	1	2173
hjnj	琀	1	7637
hjno	韩	1	1022
hjno	翰	1	2173
hjo	鼾	1	3825
hjo	暵	1	7500
hjo	旱	1	3213
hjo	晗	1	3897
hjoe	旱	1	3213
hjoj	晗	1	3897
hjol	暵	1	7500
hjoq	鼾	1	3825
hju	撼	1	2428
hju	扞	1	6640
hju	捍	1	3823
hju	撖	1	6982
hjua	撖	1	6982
hjue	扞	1	6640
hjun	撼	1	2428
hjuo	捍	1	3823
hjw	罕	1	2419
hjw	寒	1	742
hjwh	罕	1	2419
hjwq	寒	1	742
hjy	酣	1	3381
hjyz	酣	1	3381
hjz	邯	1	3783
hjzt	邯	1	3783
hk	嚎	1	2597
hk	耗	1	1792
hk	昊	1	2311
hk	皓	1	2693
hk	嚆	1	7020
hk	镐	1	3996
hk	豪	1	1227
hk	薅	1	5454
hk	皞	1	6104
hk	号	1	649
hk	嗥	1	4328
hk	淏	1	6239
hk	淏	1	6239
hk	淏	1	6239
hk	蚝	1	5426
hk	郝	1	2549
hk	蒿	1	4632
hk	好	1	39
hk	壕	1	3488
hk	鄗	1	7240
hk	颢	1	4536
hk	灏	1	4710
hk	毫	1	775
hk	貉	1	5037
hk	濠	1	4561
hk	浩	1	1336
hka	耗	1	1792
hkav	耗	1	1792
hkb	好	1	39
hkbh	好	1	39
hkc	蚝	1	5426
hkcv	蚝	1	5426
hkd	嚎	1	2597
hkd	嚆	1	7020
hkd	号	1	649
hkd	嗥	1	4328
hkdf	号	1	649
hkdg	嚎	1	2597
hkdl	嚆	1	7020
hkdu	嗥	1	4328
hkg	豪	1	1227
hkg	郝	1	2549
hkg	壕	1	3488
hkg	鄗	1	7240
hkg	毫	1	775
hkgc	郝	1	2549
hkgg	壕	1	3488
hkgj	豪	1	1227
hkgt	鄗	1	7240
hkgv	毫	1	775
hkk	淏	1	6239
hkk	淏	1	6239
hkk	淏	1	6239
hkk	灏	1	4710
hkk	濠	1	4561
hkk	浩	1	1336
hkkg	濠	1	4561
hkko	淏	1	6239
hkko	淏	1	6239
hkko	淏	1	6239
hkko	灏	1	4710
hkkq	浩	1	1336
hkl	薅	1	5454
hkl	蒿	1	4632
hklb	薅	1	5454
hklg	蒿	1	4632
hkm	貉	1	5037
hkms	貉	1	5037
hko	昊	1	2311
hko	颢	1	4536
hkof	昊	1	2311
hkog	颢	1	4536
hku	皓	1	2693
hku	皞	1	6104
hkuq	皓	1	2693
hkuu	皞	1	6104
hkz	镐	1	3996
hkzg	镐	1	3996
hl	亥	1	3412
hl	骇	1	2215
hl	孩	1	273
hl	还	1	44
hl	胲	1	6597
hl	骸	1	3312
hl	海	1	251
hl	害	1	481
hl	氦	1	5778
hl	嗨	1	2948
hl	咳	1	1860
hl	醢	1	6205
hl	咍	1	7671
hl	嗐	1	5573
hlc	还	1	44
hlcu	还	1	44
hld	嗨	1	2948
hld	咳	1	1860
hld	咍	1	7671
hld	嗐	1	5573
hldk	嗨	1	2948
hldk	咳	1	1860
hldk	咍	1	7671
hldw	嗐	1	5573
hlf	骸	1	3312
hlfk	骸	1	3312
hlh	孩	1	273
hlhk	孩	1	273
hlk	亥	1	3412
hlk	海	1	251
hlke	海	1	251
hlkh	亥	1	3412
hln	骇	1	2215
hlnk	骇	1	2215
hlv	胲	1	6597
hlv	氦	1	5778
hlvk	胲	1	6597
hlvk	氦	1	5778
hlw	害	1	481
hlwa	害	1	481
hly	醢	1	6205
hlyn	醢	1	6205
ho	镬	1	5804
ho	惑	1	1185
ho	钬	1	6614
ho	藿	1	5593
ho	和	1	48
ho	蠖	1	6070
ho	伙	1	644
ho	霍	1	1830
ho	或	1	21
ho	获	1	1090
ho	嚯	1	4595
ho	攉	1	6525
ho	货	1	1407
ho	漷	1	7051
ho	耠	1	7026
ho	锪	1	6847
ho	祸	1	1766
ho	豁	1	2818
ho	火	1	291
ho	劐	1	7032
ho	嚄	1	6632
ho	活	1	254
ho	夥	1	4293
ho	濩	1	7034
hoa	耠	1	7026
hoaj	耠	1	7026
hoc	蠖	1	6070
hoc	火	1	291
hoch	火	1	291
hocl	蠖	1	6070
hod	嚯	1	4595
hod	嚄	1	6632
hodl	嚄	1	6632
hodt	嚯	1	4595
hof	祸	1	1766
hofd	祸	1	1766
hoj	伙	1	644
hoj	货	1	1407
hojc	伙	1	644
hojv	货	1	1407
hok	漷	1	7051
hok	活	1	254
hok	濩	1	7034
hoka	活	1	254
hokg	漷	1	7051
hokl	濩	1	7034
hol	藿	1	5593
hol	获	1	1090
hol	劐	1	7032
holm	获	1	1090
holt	藿	1	5593
holu	劐	1	7032
hop	惑	1	1185
hop	或	1	21
hopd	惑	1	1185
hopd	或	1	21
hoq	夥	1	4293
hoqe	夥	1	4293
hot	霍	1	1830
hotu	霍	1	1830
hou	攉	1	6525
hout	攉	1	6525
how	豁	1	2818
howa	豁	1	2818
hox	和	1	48
hoxd	和	1	48
hoz	镬	1	5804
hoz	钬	1	6614
hoz	锪	1	6847
hozc	钬	1	6614
hozl	镬	1	5804
hozn	锪	1	6847
hp	浑	1	1348
hp	惛	1	7160
hp	混	1	896
hp	昏	1	1257
hp	馄	1	4442
hp	荤	1	3883
hp	魂	1	977
hp	阍	1	5715
hp	珲	1	4940
hp	溷	1	6175
hp	诨	1	4866
hp	婚	1	947
hpa	阍	1	5715
hpab	阍	1	5715
hpb	昏	1	1257
hpb	魂	1	977
hpb	婚	1	947
hpba	魂	1	977
hpbb	婚	1	947
hpbo	昏	1	1257
hph	惛	1	7160
hphb	惛	1	7160
hpk	浑	1	1348
hpk	混	1	896
hpk	溷	1	6175
hpko	混	1	896
hpkr	溷	1	6175
hpkw	浑	1	1348
hpl	荤	1	3883
hplw	荤	1	3883
hpn	珲	1	4940
hpnw	珲	1	4940
hpq	馄	1	4442
hpqo	馄	1	4442
hps	诨	1	4866
hpsw	诨	1	4866
hr	宦	1	3382
hr	涣	1	3905
hr	逭	1	6280
hr	萑	1	5839
hr	睆	1	7604
hr	镮	1	6976
hr	貆	1	7460
hr	浣	1	3893
hr	洹	1	5423
hr	焕	1	2666
hr	还	1	44
hr	唤	1	1529
hr	奂	1	4622
hr	擐	1	6488
hr	锾	1	6689
hr	缳	1	5799
hr	峘	1	7625
hr	幻	1	1075
hr	桓	1	2738
hr	澴	1	7038
hr	环	1	963
hr	缓	1	736
hr	圜	1	4806
hr	漶	1	6256
hr	寰	1	3597
hr	豢	1	4834
hr	嬛	1	5643
hr	郇	1	6043
hr	郇	1	6043
hr	郇	1	6043
hr	换	1	357
hr	鹮	1	7241
hr	欢	1	1832
hr	獾	1	5130
hr	鲩	1	5942
hr	患	1	1964
hr	痪	1	3895
hr	鬟	1	3308
hra	痪	1	3895
hrax	痪	1	3895
hrb	嬛	1	5643
hrby	嬛	1	5643
hrc	焕	1	2666
hrc	还	1	44
hrcu	还	1	44
hrcx	焕	1	2666
hrd	唤	1	1529
hrd	患	1	1964
hrdd	患	1	1964
hrdx	唤	1	1529
hre	桓	1	2738
href	桓	1	2738
hrh	豢	1	4834
hrhh	豢	1	4834
hri	缳	1	5799
hri	幻	1	1075
hri	缓	1	736
hria	幻	1	1075
hriy	缳	1	5799
hriy	缓	1	736
hrk	涣	1	3905
hrk	浣	1	3893
hrk	洹	1	5423
hrk	澴	1	7038
hrk	漶	1	6256
hrkd	漶	1	6256
hrkf	洹	1	5423
hrkw	浣	1	3893
hrkx	涣	1	3905
hrky	澴	1	7038
hrl	萑	1	5839
hrlu	萑	1	5839
hrm	貆	1	7460
hrm	獾	1	5130
hrmf	貆	1	7460
hrml	獾	1	5130
hrn	环	1	963
hrn	郇	1	6043
hrn	郇	1	6043
hrn	郇	1	6043
hrnc	环	1	963
hrno	郇	1	6043
hrno	郇	1	6043
hrno	郇	1	6043
hrp	鬟	1	3308
hrpe	鬟	1	3308
hrq	睆	1	7604
hrqw	睆	1	7604
hrr	圜	1	4806
hrr	欢	1	1832
hrre	欢	1	1832
hrry	圜	1	4806
hru	擐	1	6488
hru	换	1	357
hrux	换	1	357
hruy	擐	1	6488
hrv	峘	1	7625
hrvf	峘	1	7625
hrw	宦	1	3382
hrw	逭	1	6280
hrw	寰	1	3597
hrw	鲩	1	5942
hrwk	逭	1	6280
hrwq	宦	1	3382
hrww	鲩	1	5942
hrwy	寰	1	3597
hrx	奂	1	4622
hrxm	奂	1	4622
hry	鹮	1	7241
hryf	鹮	1	7241
hrz	镮	1	6976
hrz	锾	1	6689
hrzy	镮	1	6976
hrzy	锾	1	6689
hs	闳	1	4310
hs	弘	1	2526
hs	讧	1	4662
hs	竑	1	5846
hs	蕻	1	6320
hs	鸿	1	1947
hs	红	1	266
hs	黉	1	6582
hs	唝	1	7128
hs	纮	1	5554
hs	洪	1	1427
hs	哄	1	2018
hs	宏	1	1884
hs	吽	1	5727
hs	虹	1	1862
hs	泓	1	3877
hs	訇	1	5222
hs	烘	1	3300
hs	薨	1	5220
hs	荭	1	5329
hs	轰	1	1381
hs	翃	1	6370
hsa	闳	1	4310
hsan	闳	1	4310
hsb	弘	1	2526
hsbk	弘	1	2526
hsc	虹	1	1862
hsc	烘	1	3300
hscl	烘	1	3300
hscu	虹	1	1862
hsd	唝	1	7128
hsd	哄	1	2018
hsd	吽	1	5727
hsdl	哄	1	2018
hsdq	吽	1	5727
hsdu	唝	1	7128
hsi	竑	1	5846
hsi	红	1	266
hsi	纮	1	5554
hsin	竑	1	5846
hsin	纮	1	5554
hsiu	红	1	266
hsk	鸿	1	1947
hsk	黉	1	6582
hsk	洪	1	1427
hsk	泓	1	3877
hskb	泓	1	3877
hskl	洪	1	1427
hsku	鸿	1	1947
hskw	黉	1	6582
hsl	蕻	1	6320
hsl	薨	1	5220
hsl	荭	1	5329
hsli	荭	1	5329
hslp	蕻	1	6320
hsly	薨	1	5220
hsn	訇	1	5222
hsn	翃	1	6370
hsnk	翃	1	6370
hsns	訇	1	5222
hss	讧	1	4662
hssu	讧	1	4662
hsw	宏	1	1884
hswn	宏	1	1884
hsy	轰	1	1381
hsyr	轰	1	1381
hu	轷	1	7516
hu	乎	1	301
hu	狐	1	1520
hu	鹕	1	5949
hu	鄠	1	6595
hu	和	1	48
hu	戽	1	6611
hu	扈	1	3528
hu	猢	1	4943
hu	葫	1	2945
hu	忽	1	593
hu	岵	1	6273
hu	斛	1	4784
hu	笏	1	5167
hu	嫭	1	7530
hu	昒	1	7317
hu	槲	1	5705
hu	蝴	1	2636
hu	冱	1	6856
hu	户	1	1153
hu	惚	1	2737
hu	瓠	1	5636
hu	鹱	1	6881
